,user_name,user_location,date,text,rating
191,PrideLD 🇯🇲 30/09,,2022-09-21 03:14:30+00:00,RT @tuscaoficial: Artista indicada pro Grammy 2022? Temos! 💅🏼 Abram alas pra ela que vai chegar chegando a 700 por hora na 41ª edição da Tu…,
192,DANADOS DA LUDMILLA 🇯🇲,"São Paulo, Brasil",2022-09-21 03:06:51+00:00,RT @tuscaoficial: Artista indicada pro Grammy 2022? Temos! 💅🏼 Abram alas pra ela que vai chegar chegando a 700 por hora na 41ª edição da Tu…,
193,Cari Oca ⭐🚩,,2022-09-21 02:37:16+00:00,"Bate uma bad vê o TUSCA chegando e saber q n vou.
Eu amo toda a atmosfera. A semana pré, arrumar mala, mil canecas, Os ônibus, o busão da Carioca. O ""Essa noite eu tive um sonho"". A tenda e sua lama. A festa noturna e sua mágica. As amizades feitas
Triste ser pobre
@tuscaoficial",
194,LUDQUEEN 🇯🇲,Numanice,2022-09-21 02:35:17+00:00,RT @tuscaoficial: Artista indicada pro Grammy 2022? Temos! 💅🏼 Abram alas pra ela que vai chegar chegando a 700 por hora na 41ª edição da Tu…,
195,Aline Naomi,São Paulo - Brasil,2022-09-21 02:31:31+00:00,"pensando em vender o tusca pq a cada novidade que sai do evento eu fico ""hmmm tá""",
196,twiiitter,crazy if end sp,2022-09-21 02:31:19+00:00,vontade de ir no tusca pela última vez mas cada dia com menos coragem de gastar tanto dinheiro com um role que talvez nem valha tanto a pena assim,
197,Lucax (sotaque de recife),"Recife, Brazil",2022-09-21 02:08:44+00:00,"Eu sou TO de uma criança, e ele tbm tem atendimentos com a TO de IS. Dia de hoje ele não fica comigo, e ficou a sessão toda com outra terapeuta solicitando no PECS o “tio tusca!”",
198,nanda,"Osasco, Brasil",2022-09-22 14:43:57+00:00,Faltam 51 dias para o início do TUSCA,
199,AJ,,2022-09-21 12:51:24+00:00,"@julindazz Tava querendo comprar meu pacote tusca ontem, mentirosa",
200,Giovana,"Conchal, Brasil",2022-09-21 12:36:42+00:00,"@julindazz Tava querendo comprar meu pacote tusca ontem, mentirosa",
201,bolteco,,2022-09-21 02:04:52+00:00,@Leo_Agnelo mano juro tô achando as atrações do tusca meio paia,
202,𝙥𝙚,limeiracity,2022-09-21 01:58:24+00:00,se eu fala p minha mae do tusca acho q ela mesmo me bota no serasa,
203,Lele,,2022-09-21 10:21:11+00:00,"Vendo pacote do Tusca por 500 reais!! 

(Alguém compra esse trem por favorrrr, eu tenho prova na semana)",
204,Vinícius Johne 🤙🏼,,2022-09-21 09:45:08+00:00,RT @tuscaoficial: Artista indicada pro Grammy 2022? Temos! 💅🏼 Abram alas pra ela que vai chegar chegando a 700 por hora na 41ª edição da Tu…,
205,ta se achando popstar,"Recife, Brasil",2022-09-21 04:07:30+00:00,RT @tuscaoficial: Artista indicada pro Grammy 2022? Temos! 💅🏼 Abram alas pra ela que vai chegar chegando a 700 por hora na 41ª edição da Tu…,
206,tic tac 30/09,027,2022-09-21 03:55:03+00:00,RT @tuscaoficial: Artista indicada pro Grammy 2022? Temos! 💅🏼 Abram alas pra ela que vai chegar chegando a 700 por hora na 41ª edição da Tu…,
207,PrideLD • Tic Tac 30/09 👑🏳️‍🌈,,2022-09-21 03:14:30+00:00,RT @tuscaoficial: Artista indicada pro Grammy 2022? Temos! 💅🏼 Abram alas pra ela que vai chegar chegando a 700 por hora na 41ª edição da Tu…,
208,DANADOS DA LUDMILLA 🐝👑,"São Paulo, Brasil",2022-09-21 03:06:51+00:00,RT @tuscaoficial: Artista indicada pro Grammy 2022? Temos! 💅🏼 Abram alas pra ela que vai chegar chegando a 700 por hora na 41ª edição da Tu…,
209,LUDQUEEN 💜🤙🏾🇯🇲,Numanice,2022-09-21 02:35:17+00:00,RT @tuscaoficial: Artista indicada pro Grammy 2022? Temos! 💅🏼 Abram alas pra ela que vai chegar chegando a 700 por hora na 41ª edição da Tu…,
210,Léo,"São Paulo, Brasil",2022-09-21 01:35:23+00:00,"nossa a tusca ta repetindo bastante artista de 2019 e do cia ne, queria uns artistas novos tb",
211,bibi,,2022-09-21 01:33:21+00:00,será que vem ai um dia no tusca um dia no jurídicos,
212,Caio Bruno,"Ibirama, Brasil",2022-09-21 01:30:15+00:00,Acho que nunca falei a palavra tusca tantas vezes em 5 min,
213,corinthiANA 🦅🇵🇹,"São Carlos, Brasil",2022-09-21 01:18:32+00:00,Matheus e Kauan no tusca e simplesmente 550 conto 🤡,
214,Isis Messias 💫,,2022-09-21 01:12:17+00:00,A ludmilla vem no tusca meu Deus do céu eu tô a um clique de fazer algo,
215,Leo ✨,"Campinas, Brasil",2022-09-21 01:06:48+00:00,"Luísa Sonza, Glória Groove e Ludimilla no mesmo role. Esse Tusca vai ser bom demaaaaais",
216,Milton Neves,,2022-09-21 00:56:34+00:00,Num tô guentando mais tanto artista pop no Tusca,
217,guilherme,"São Paulo, Brasil",2022-09-21 00:56:28+00:00,nem acredito que vou no tusca e vai ter ludmilla e kvsh,
218,Carolina da linguística,,2022-09-21 00:48:37+00:00,eu só queria TANTO o kit tusca 🥲,
219,Aninha (13),,2022-09-21 00:47:01+00:00,Única atração q tá realmente valendo a pena no tusca é a rainha Lud,
220,wil,sp,2022-09-21 00:42:53+00:00,RT @BotTusca: Faltam 53 dias para o início do TUSCA,
221,Jade,,2022-09-21 00:33:23+00:00,"Queria ir nos jogos jurídicos, mas vai ser na mesma data que a tusca 😕",
222,Line 🇧🇷⚫,"Campinas, Brasil",2022-09-21 00:32:21+00:00,"Só queria dizer que até agora o TUSCA não trouxe 1 atração que eu não goste, OBRIGADA TUSCA",
223,𝕴𝖗𝖔𝖒𝕸𝖆𝖓,"Franca, Brasil",2022-09-21 00:23:40+00:00,sera q o tusca vai soltar alguma atração boa?,
224,Dr. Giuseppe Cadura,,2022-09-21 00:03:20+00:00,Eu n tô preparado pra ficar com Diego e beatriz em casa no tusca KKKKKK,
225,VICTOR,"Sao Paulo, Brazil",2022-09-21 00:02:04+00:00,o tusca tá 670 reais mds o que é isso? um filme?,
226,Elvinho,,2022-09-20 23:53:30+00:00,"Acho que só eu que não ouviu o ""Numanaice"" da Ludmila... 
Até o Tusca tem tempo!",
227,vina,São Carlos - SP,2022-09-20 23:41:31+00:00,"somente atração cansada no tusca hein, vou um dia nisso ai e olhe la",
228,ghi,,2022-09-20 23:40:13+00:00,"comprei o kit tusca e to o que? falida.

e falta comprar a bag ainda q ódio",
229,Weslei,Matão,2022-09-20 23:33:18+00:00,Pensando seriamente em vender meu pacote do tusca,
230,Wesley,"Indaiatuba, Brasil",2022-09-20 23:28:54+00:00,Tusca podia liberar essa programação né!? Pq eu tenho quase certeza que trabalho na segunda-feira 😡,
231,bárbara,,2022-09-20 23:25:35+00:00,"queria ir na tusca véi, vai ter luisa e ludmilla que ódio",
232,Guilherme Sousa,"Santa Isabel, Brasil",2022-09-20 23:22:45+00:00,RT @tuscaoficial: Artista indicada pro Grammy 2022? Temos! 💅🏼 Abram alas pra ela que vai chegar chegando a 700 por hora na 41ª edição da Tu…,
233,Natália,,2022-09-20 23:14:25+00:00,"Quase convencendo meu amigo Borges a sossegar, daí tusca me anuncia @Ludmilla 
Falhei! Hahaha",
234,morgs,jaguariúna ,2022-09-20 23:11:18+00:00,"tusca nao ta querendo q eu vá, n eh possivel",
235,Indião 🏹,"Campinas, Brasil",2022-09-20 23:10:03+00:00,"@curtti_ Ja pensou, um numanice no tusca? Regado ah mta lama e bebida duvidosa….. iriamos ser extremamente felizes kkkkkk",
236,Vinicius,,2022-09-20 23:05:27+00:00,"Vai ter ludmilla no tusca, tô só p cantar maldivas mamadasso",
237,bolteco,,2022-09-20 23:02:49+00:00,o tusca tá mtt mais fraco q o liu e o inter ou eu to maluco?,
238,gaz toxico,piracicaba/sp ,2022-09-20 22:55:57+00:00,"Ludmilla no tusca, esse é o Tweet",
239,Dr. Giuseppe Cadura,,2022-09-20 22:55:54+00:00,12 atrações no tusca e eu tenho ctz q lembrarei de no máximo 3,
240,edu,"Palmas, Brazil",2022-09-20 22:55:19+00:00,"Djonga e Ludmilla no tusca, pqp, Djah eh mais🥵❤️",
241,Tih 🍂,"Paulínia, Brasil",2022-09-20 22:53:20+00:00,"Ludmilla confirmada no tusca pois eu vou, nem q meu nome pare no serasa",
242,mari,,2022-09-20 22:50:09+00:00,meu deus esse pacote tusca foi o dinheiro mais bem gasto da minha vida,
243,kova,cwb,2022-09-20 22:49:38+00:00,"louco como a vida muda em 1 ano. Em 2021 tava desempregado e depressivo. Hoje sou líder do projeto Muvuca, ajudo na comunicação da Tusca, um dos maiores eventos do Brasil, ajudo nos outros eventos da firma. Além de somar na prod da 4x4 e baguncinha, fazendo freela de música",
244,𝔍𝔲𝔩𝔦𝔞,mg/sp,2022-09-20 22:45:01+00:00,LUDMILLA NO TUSCA EU NUNCA FUI TRISTE,
245,Tufos,"Divicity,Mg",2022-09-20 22:44:55+00:00,e o tusca la vai so melhorando,
246,Indião 🏹,"Campinas, Brasil",2022-09-20 22:42:49+00:00,Porra se a ludmila cantar so pagode no tusca vai ser bom para Caralho,
247,Capitão Baixo Fluxo,onde a inveja não tem vez ,2022-09-20 22:42:38+00:00,Caralho ludmilla no tusca..... eu precisava tanto ir nesse tusca,
248,Bolis,Sao Carlos,2022-09-20 22:41:18+00:00,sou MUITO feliz de ir no tusca esse ano,
249,Vangs,"São Paulo, Brasil",2022-09-20 22:38:22+00:00,"@lemrighetto TUSCA tá prometendo muito, espero q entregue",
250,Plabo #13,"Sorocaba, Brasil",2022-09-20 22:37:45+00:00,"Deus, já te pedi muitas coisas
mas vou pedir mais uma
permita que eu vá no TUSCA esse ano 🙏🏽",
251,buxudinha universitária,,2022-09-20 22:34:22+00:00,MEU DEUS LUDMILLA NO TUSCA NUNCA FUI TRISYEEEEEE,
252,Ava 2 UFSCar,"São Carlos, Brasil",2022-09-20 22:32:50+00:00,@maluedwards qndo vao anunciar taylor no tusca malu???? https://t.co/QHfmSOVWUX,
253,xoyce,"Dourados, Brasil",2022-09-20 22:29:19+00:00,@nati_irala 37 anos casada com filha querendo ir em tusca vai economizar comprar leite que tá caro viu,
254,Office bio,,2022-09-20 22:28:59+00:00,Mds q vontade de ir na tusca,
255,milena ℗,São Carlos,2022-09-20 22:28:38+00:00,tô ficando puta com o inter q lançou 4 atrações enquanto o tusca acaba de lançar a atração de número DOZE sendo todas fortes,
256,lorena,,2022-09-20 22:26:15+00:00,meu deus confirmaram a ludmila no tusca vo passa mal,
257,Vique,fundo do poço,2022-09-20 22:25:36+00:00,Pelo menos vai ter Ludmila no tusca,
258,toninho rodrigues,ele/dele,2022-09-20 22:23:01+00:00,espero estar assim no tusca https://t.co/kx6BzFLOCC,
259,nico ☭,"Santos, Brasil",2022-09-20 22:17:03+00:00,o que eu vou chorar vendo o numanice ao vivo no tusca vai ser brincadeira!!!!!!,
260,nicolas 🇻🇪,"Goiania, Brasil",2022-09-20 22:17:00+00:00,vsf interlagos vai ser em feriado dnv ano q vem e provavelmente vai ter o tusca ou o bife na msm data,
261,thais magalir,"Barra Bonita, Brasil",2022-09-20 22:16:27+00:00,mano o tusca tá arrasando nas atrações tmnc,
262,Nalaura 🏳️‍🌈,"São Paulo, Brasil",2022-09-20 22:14:53+00:00,"LUDMILLA NO TUSCA, ESQUEÇAAAA!!!
(Desculpa Inter, eu te amo mesmo assim)",
263,Ava 2 UFSCar,"São Carlos, Brasil",2022-09-20 22:13:58+00:00,Kjkkkkkkkkkk ate o tusca ta melhor https://t.co/q96it18H6i,
264,virto sempre cansado,,2022-09-20 22:09:21+00:00,ies entregando mais artistas de qualidade do que tusca https://t.co/dHtFSoCM9b,
265,🦄👸🏽,,2022-09-20 22:08:49+00:00,RT @tuscaoficial: Artista indicada pro Grammy 2022? Temos! 💅🏼 Abram alas pra ela que vai chegar chegando a 700 por hora na 41ª edição da Tu…,
266,amanda,🏳️‍🌈 • ela/dela,2022-09-20 22:05:41+00:00,RT @marirb_: Lud no tusca foi tudo o que eu pedi,
267,joi,gba-são carlos,2022-09-20 22:04:31+00:00,ludmilla no tusca eu nunca fui tristeeee,
268,As Arvres Samo Nozes,"São Caetano do Sul, Brasil",2022-09-20 22:01:18+00:00,Ludmila no tusca era a notícia que eu precisava,
269,murilo,"São Carlos, Brasil",2022-09-20 22:01:14+00:00,Queria ter amigos pra ir pro tusca hj,
270,Vitt Scolari,"Foz do Iguaçu, Brasil",2022-09-20 22:00:34+00:00,E se eu meter o loko e for pro tusca?,
271,Muriss,,2022-09-20 21:58:02+00:00,ai tusca ludmilla NAO,
272,Dollynho reclama da atlética,,2022-09-20 21:58:01+00:00,"Olha, eu não quero mais reclamar do tusca, todo dia uma merda, só gostei das roupinhas, de resto podia melhorar",
273,LÉO,LADY LESTE,2022-09-20 21:57:57+00:00,"Mano, Gloria e ludmilla no Tusca, eu preciso ir 😭",
274,lidi,,2022-09-20 21:06:24+00:00,RT @thasanada: Compro 2 ingressos TUSCA,
275,juju (sidok),são paulo,2022-09-20 21:06:18+00:00,RT @thasanada: Compro 2 ingressos TUSCA,
276,Doctor,"São Carlos, Brasil",2022-09-20 20:59:04+00:00,RT @BotTusca: Faltam 53 dias para o início do TUSCA,
277,m̑̈ȃ̈t̑̈h̑̈ȇ̈ȗ̈s̑̈,Brasil,2022-09-20 20:40:26+00:00,eu pensando em me aposentar de role universitário e o rafa querendo me dar ingresso pro tusca 😪😪,
278,maju,,2022-09-20 20:38:36+00:00,@Ludmilla vem pro tusca kingaaaaaaaaaaa,
279,xerife malu,,2022-09-20 20:34:52+00:00,RT @BotTusca: Faltam 53 dias para o início do TUSCA,
280,Pedro Henrique Rocha,Lorena SP,2022-09-20 20:31:04+00:00,Um vintage no tusca e n peço mais nada,
281,THAYNÁ,"São Paulo, Brasil",2022-09-20 20:27:41+00:00,Compro 2 ingressos TUSCA,
282,patrick,🗣,2022-09-20 20:24:45+00:00,Vai ter eu no tusca 😳,
283,larissa emocionada,,2022-09-20 20:23:36+00:00,"meu deus tusca, farofada, arena
e 0 reais na minha conta",
284,pafu,,2022-09-20 20:22:06+00:00,@gurgeI bem no tusca,
285,maLULA,,2022-09-20 20:12:03+00:00,@mrqst aaaaaaaaaaaaah!!! então dá tempo de ver vc quando eu for pro tusca,
286,Nisnoopy,"São Paulo, Brasil",2022-09-20 19:59:09+00:00,"@_amandaevan É isso! A gente ta cuidando da cabeça! Mas se vcs vieram pro Tusca ou a festa da Yes, nossa casa tá aberta! Muito obrigada pelo carinho e amor de sempre, a gente ama vcs e quer vcs junto aqui tbm",
287,patinho inseguro,"Sertãozinho, Brasil",2022-09-20 19:56:12+00:00,@rdinizi Se for no tusca eu indefiro sua matrícula na hora 🥺,
288,carolina ✨,she/her              pt-br/eng,2022-09-20 19:47:55+00:00,@KarineOdaliska vendo meu tusca inteira no valor de 1° lote,
289,carolina ✨,she/her              pt-br/eng,2022-09-20 19:45:42+00:00,@GabrielDuaarte compra minha inteira no valor de 1° lote do tusca,
290,carolina ✨,she/her              pt-br/eng,2022-09-20 19:44:46+00:00,@duda_guidoo vendo meu tusca no valor de 1° lote,
291,anA,playlist da semana 😓🎉😋💀👇,2022-09-20 19:40:49+00:00,ja confirmaram todo mundo q vem no tusca ou ainda nao??,
292,carolina ✨,she/her              pt-br/eng,2022-09-20 19:40:33+00:00,@gabidias___ te vendo meu tusca kkk,
293,Milena 13,"Brasília, Brasil",2022-09-20 19:33:42+00:00,Eu tô mto animada pra ver o tusca desse ano https://t.co/ZQ1RRlgXJy,
294,Tusca,São Carlos,2022-09-20 19:21:54+00:00,RT @BotTusca: Faltam 53 dias para o início do TUSCA,
295,gabi,"Botucatu, Brasil",2022-09-20 18:44:30+00:00,alguém compra meu inter pra eu ir no tusca,
296,•Vitória•,,2022-09-20 18:39:09+00:00,@DudaCastellen mas no Tusca oficial quem sabe kkkkkkk,
297,isa🪩,,2022-09-20 18:37:24+00:00,não é possível tanta gente vendendo tusca,
298,Quedinha,,2022-09-20 18:25:23+00:00,"RT @spottedunespb: """"rpzd fica nessa de reclamar de atração no inter mas o msm nunca foi sobre atrações, e sim uma época do ano pra vc conh…",
299,beretta 🎗,americana - sp,2022-09-20 17:29:45+00:00,RT @BotTusca: Faltam 53 dias para o início do TUSCA,
300,ִֶָ𝚕𝚞𝚌𝚊𝚜,,2022-09-20 17:06:34+00:00,@plsarctic_ vai nd vamo no little tusca,
301,Zé Paulo,São Paulo,2022-09-20 16:35:08+00:00,"@Julio_Madella BIFE ou Tusca com certeza. Os dois caírem na mesma data me deixou puto, mas fazer o que né kkkkk",
302,Madellinha de Quebrinha 💙🧡,"Grajaú, São Paulo",2022-09-20 16:33:42+00:00,"@jpmendesg Minha dúvida é: Jurídicos, BIFE ou Tusca",
303,Vini Piunti 📯,,2022-09-20 16:19:59+00:00,"Comprei o Tusca, fodasse",
304,g de guapo,makeout creek,2022-09-20 16:16:58+00:00,a farofa da gkay é o tusca dos famosos?,
305,kibe,,2022-09-20 15:48:03+00:00,@mar1fonseca A maior atração do tusca sendo confirmada,
306,𝖒 𝖆 𝖗 𝖎,são carlos sp,2022-09-20 15:43:00+00:00,"atenção acabou de ser confirmado:

estarei de férias no Tusca 🎉🎉🎉🎉",
307,Battoman,"Limeira, Brasil",2022-09-20 15:38:48+00:00,"Tusca por favor, eu só queria o Neelix no eletrônico da tusca",
308,Leone Alexandre - Chapa,"São Carlos, Brasil",2022-09-20 15:35:18+00:00,@ugieri_ @air_balao Fica pegado ir em 3 dias de rolê por dois caras(até já fui kkk). Tusca tá com lineup melhor,
309,craque beto,Campinas ↔️ Bauru,2022-09-20 15:34:00+00:00,"Silenciando as palavras: inter, atração, tusca",
310,Bot TUSCA 2022,Arena Tusca,2022-09-20 15:01:26+00:00,Faltam 53 dias para o início do TUSCA,
311,biltre,"São Paulo, Brasil",2022-09-20 14:57:28+00:00,Aiii q já comprei até meu kit tusca,
312,pedro matos,"Goiânia, Brasil",2022-09-20 14:56:42+00:00,RT @bealabre: Fodasse tudo eu vou pro tusca,
313,alpinista de formigueiro,,2022-09-20 14:56:07+00:00,Fodasse tudo eu vou pro tusca,
314,mundinho bruna g,,2022-09-20 14:49:00+00:00,"quando nao é a larissa surtada pra vender ingresso do tusca, é a mariana
eu vou infartar desse jeito NAO DÁ",
315,Binho,"São Paulo, Brasil",2022-09-20 14:31:29+00:00,@an1njupiter esse ano só o TUSCA em São Carlos,
316,jo,,2022-09-20 14:28:11+00:00,Dois meses pro tusca e começou o desespero pra ficar gostosa,
317,sugar honey ice & tea,"Campinas, Brasil",2022-09-20 14:25:03+00:00,"Vieram me comparar TUSCA com Rock in Rio... irmao, duas coisas diferfentes, 600 reais o tusca mas é OPEN BAR. RIR - QUINZE PAU a cerveja e é um dia. Claro, os shows sao fodas e o evento eh fodido nem se compara, são coisas diferentes, mas em questao de pagar x beber tusca &gt;&gt;&gt;&gt;",
318,Matheus,"São Carlos, Brasil",2022-09-20 14:09:40+00:00,e se o tusca trocar a luisa sonza pela ludmilla,
319,Habib ui 🫰🏽,"Ribeirão Preto, Brasil",2022-09-20 13:56:30+00:00,RT @alguemdeeq: Kit tusca do caaso ficou tão feio q até apagaram a publicação,
320,☭ karmonha 🆙80,São Carlos X Bauru,2022-09-20 13:53:00+00:00,"Enfim fechando o Twitter pq eu nao tenho 400 reais, mto menos vou no Inter pra curtir atração, mto menos ainda vou no Tusca, quem gosta de torcer parabéns, quem nao gosta bate palma, o Inter é sim sobre jogos mas infelizmente vivemos nesse mundinho capitalismo BR e vcs sabem",
321,bu.,aqui,2022-09-20 13:52:55+00:00,deviam cancelar a participação dessa sem talento no tusca https://t.co/cYaXwPqg5g,
322,alguém,"Santo André, Brasil",2022-09-20 13:51:57+00:00,Simplesmente acabei de comprar a fantasia que vai PARAR o Tusca,
323,andisu,"São Paulo, Brasil",2022-09-20 13:48:18+00:00,o kit do tusca pride ta simplesmente tudo pqp to ansioso d+++,
324,serlovo,,2022-09-20 13:40:30+00:00,"@xapralaj kkkkkk ja me prevenindo de qualquer ataque né 
galera tratando como se viesse um liam gallagher no tusca",
325,simon23,São Carlos ,2022-09-20 13:25:40+00:00,"Caralho como eu to feliz de ver o pessoal curtindo e comprando o nosso kit tusca... compensa todo o trampo que deu nas últimas semanas, pqp",
326,Elvinho,,2022-09-20 13:24:16+00:00,Achei feio esse kit tusca da federal ein... saudades anos anteriores,
327,Battoman,"Limeira, Brasil",2022-09-20 13:12:36+00:00,Kit tusca do caaso ficou tão feio q até apagaram a publicação,
328,Matheus,,2022-09-20 12:35:15+00:00,"Revisitei as músicas da pitty ontem pro tusca e krl tinha me esquecido como são boa de maisss, passarei a semana fritando elas tds",
329,Furlanetto014,,2022-09-20 12:27:08+00:00,"Papo q o tusca já é realidade, eu nunca fui triste",
330,Rodrigo Dantas,,2022-09-20 12:16:59+00:00,E os amigos que eu quero confirmando presença no Tusca comigo. IRRAAAAAAAAA,
331,luaz,"Osasco, Brasil",2022-09-20 12:09:47+00:00,basta algo estar escrito tusca que leva meu dinheiro,
332,isa.,,2022-09-20 11:27:40+00:00,"Queria comprar o kit todo do tusca, esse é o Tweet",
333,BERGMANN 🇩🇪,São Paulo,2022-09-20 10:27:44+00:00,Tusca demorando pra soltar os horários 🗣🤦🏻,
334,surtadinha,,2022-09-20 05:36:52+00:00,"Acabei de desbloquear minha personalidade que gosta de sertanejo

Será se ela se mantém daqui até a TUSCA e decora as músicas do Matheus e Kauan????",
335,Spotted Unesp Bauru,Bauru,2022-09-20 03:35:45+00:00,"""""rpzd fica nessa de reclamar de atração no inter mas o msm nunca foi sobre atrações, e sim uma época do ano pra vc conhecer gente nova, integrar e o MAIS IMPORTANTE, &gt;TORCER&lt;
quer ver atração vai pro tusca que era pra ser jogos mas ja se perdeu faz tempo
inter é tradição,+""",
336,Vitinho,,2022-09-20 03:33:37+00:00,Intersexual: só beijar pessoas no InterUnesp (chora tusca) https://t.co/ayJTeTuOVW,
337,Spotted Unesp Bauru,Bauru,2022-09-20 03:31:04+00:00,"""unespiano de verdade sequer pensa em ir no tusca geração fraquinha demais quer ver show guarda o dinheiro pro rock in rio """,
338,Any Vintage 🖤,"São Carlos, Brasil",2022-09-20 02:16:11+00:00,@gabrielborgesps @VintageCulture Ainda n me conformo d ter pedido o vintage no tusca no quintal d casa por causa d namorado 🥲,
339,foFlora,,2022-09-20 01:54:00+00:00,"Vou perder festa gay com Duda Beat, e tusca com Luisa Sonza, Glória Groove, Turma do Pagode, tudo isso acompanhado da minha cama quentinha e comida da mamis",
340,Safa 강튼튼 👷🏼 MAGICMAN addicted,outa this world,2022-09-20 01:53:11+00:00,@lena_nevess Obrigadaaaa meu anjoooo. Tô com sdds! Vc vem pra tusca??? Qndo vc tava aqui eu tava ocupada surtando,
341,vini,,2022-09-20 01:30:01+00:00,tusca deveria me patrocinar dps que eu comprei os produtinhos tudo da lojinha,
342,Magno Moura,,2022-09-20 01:29:39+00:00,Agora é sem beber até o tusca chegar.,
343,Maria Eduarda,,2022-09-20 01:28:59+00:00,Parabéns pra mim que gostei tanto do kit do tusca que comprei sendo que nem vou na festa e agora que eu vi só pode retirar lá na arena pqp 🤡,
344,marina sena da shopee,,2022-09-20 01:24:51+00:00,"Não basta estar lidando com kit tusca
Surtei e já lancei o primeiro post sobre o matizado",
345,bela nascimento,"Belo Horizonte, Brasil",2022-09-20 01:22:55+00:00,Torrei meu dinheiro com produtinhos do tusca pqp como eu quero que novembro chegue logo,
346,Gabriel Borges,"São Carlos, Brasil",2022-09-20 01:22:21+00:00,@lima_uiliane @VintageCulture Porra lembrei de mais 2 aqui kkkkkk Tusca e franca com gu lima,
347,eIFAtila vota 80 e 13,,2022-09-20 01:21:51+00:00,@aaaadnamaaaa isso ai é gestão passada mas na prox vai ter kit tusca crtz,
348,reco,,2022-09-20 01:10:01+00:00,q vontade de vender minha alma pro tusca e não ir mais no inter,
349,blottorista,"São Carlos, Brasil",2022-09-20 00:59:38+00:00,a partir de quarta 18h eu quero virar um brócolis banhado de álcool até o tusca,
350,Mateus Holanda,"São Paulo, Brasil",2022-09-20 00:58:12+00:00,@mastriamv agora só no tusca?????,
351,lurdinha,,2022-09-20 00:57:22+00:00,vivendo p ver o kit tusca da marciana …. (indireta p ver se eles soltam logo,
352,Patrick🖤,,2022-09-20 00:34:44+00:00,"Mostrando que apoio o mercado nacional. Só com o tusca e a IeS, eu vou ver uns 12 artistas, eu amooo",
353,Neto Sabino,"Aracaju, Brasil",2022-09-20 00:34:29+00:00,"@neto_rozendo acho que depende da estrutura do role universitário que vc ta falando
o tusca que é referencia nisso deve tá umas 4x ou 5x o valor da halloc, mas eu entendo o ponto de vcs 🫶🏾🫶🏾",
354,muliro,"as vzs aracaju, as vzs sanca",2022-09-20 00:21:26+00:00,"@neto_rozendo Paguei 60 (preço de lote inicial) no Halloween da IeS, que podemos dizer que aqui é a segunda maior festa do ano  depois da TUSCA. Vai ser open bar, vai ter Duda Beat, Urias, Tasha e Tracie e Kaya Conky, fora eletrônicos. Kkkkkkk",
355,gio LULA 13,"São Carlos, Brasil",2022-09-20 00:21:21+00:00,"Obrigado ies vocês são gigantes de trazer a duda pra sanca 

Atrações haloween &gt;&gt;&gt;&gt; atrações tusca https://t.co/8XNEbOVl6a",
356,daniel peres,"São Carlos, Brasil",2022-09-20 00:17:13+00:00,"depois do tusca o bailão promete ser o melhor rolê do ano, só fé",
357,alice harford,,2022-09-20 00:07:55+00:00,como pode a ies esmurrar tanto o tusca,
358,steffani,,2022-09-20 00:03:15+00:00,"aiiii q delicia receber os produtos do C.A., tudo lindimmmm, vem tusca q eu to pronta",
359,Raphinsss,,2022-09-20 00:01:30+00:00,Halloween da IeS tem mais atraçao que o tusca slc,
360,fina,Cg,2022-09-19 23:50:34+00:00,@s4rdinha @nakingss em 2019 tavam jogando o tusca?,
361,gabiroba,,2022-09-19 23:47:24+00:00,"minha mae me defendendo sobre eu ir no tusca, essa eu não to acreditando nem vendo",
362,rogerrr,"São Carlos, Brasil",2022-09-19 23:45:51+00:00,TUSCA???? quem eh não conheço tem quantos anos de carreira? https://t.co/SItr32JjYU,
363,lurdinha,,2022-09-19 23:32:58+00:00,a tusca store é pior q o da atlética kk jss que q é aquilo,
364,filósofo de bar,,2022-09-19 23:28:39+00:00,@__ChaMath @vitindrakegstar calvao 011: O PAES. O TUSCA. VAI SER. DO CARALHOOOO,
365,Duda Guido,Conchal- SP,2022-09-19 23:21:40+00:00,@dodofadel2022 focar no tusca então kkkkkk,
366,Zeca,"Sorocaba, Brasil",2022-09-19 23:18:51+00:00,"Caeps meteu mesmo um colete maomeno pro tusca custando 37 reais ?????

Caralho eu sei que todo dia a gente reclama de inflação mas JUROU né?!",
367,Monteiro™,"Campinas, Brasil",2022-09-19 23:16:30+00:00,@luanapradoz Eu com o tusca,
368,layla,"Franca - São Carlos, Brasil",2022-09-19 23:15:21+00:00,francaners no tusca vai ser mt bom,
369,Julia Franzini,"Araraquara, Brasil",2022-09-19 23:07:17+00:00,Quero minha caneca do tusca logo,
370,S🅰️ 🍻,"Campinas, Brasil",2022-09-19 22:54:17+00:00,Será q é muita burrice comprar o tusca agora ? Kkkkkkkkkkk q vontade enorme,
371,cheiro,"Sorocaba, Brasil",2022-09-19 22:53:58+00:00,Meu deus eu que queria comprar várias coisas no tusca store,
372,lele campos,,2022-09-19 22:42:28+00:00,"eu com o tusca praticamente comprado e lembrando que em novembro também tenho que ir pra Brasília, to achando que tenho mina de dinheiro, só pode.",
373,Fefezin,,2022-09-19 22:38:56+00:00,"Eu vou abrir uma vaquinha pra comprar o tusca, alguém me doa qualquer quantia peloamordedeus",
374,bat 🦇,alexademie,2022-09-19 15:31:17+00:00,pelo amor de deus a line up do tusca tá absurda de boa,
